Id_zamowienia,Id_klienta,Data_zlozenia,Status
727,0,2024-02-01,Zrealizowane
728,5452,2023-02-03,Zrealizowane
729,0,2020-03-04,Zrealizowane
730,5378,2024-11-21,Zwrot
731,5004,2024-09-26,Zrealizowane
732,0,2020-08-19,Zrealizowane
733,2326,2021-07-24,Zrealizowane
734,2766,2023-09-07,Odrzucone
735,0,2020-05-24,Zrealizowane
736,418,2024-08-22,Zrealizowane
737,1019,2024-08-08,Zrealizowane
738,0,2024-12-25,Zrealizowane
739,1195,2024-09-15,Zwrot
740,2842,2022-02-08,Zrealizowane
741,0,2020-01-19,Odrzucone
742,3820,2024-11-27,Zrealizowane
743,231,2022-07-22,Zwrot
744,3348,2024-01-04,Odrzucone
745,5587,2022-08-08,Zrealizowane
746,3949,2023-05-24,Anulowane
747,747,2024-06-11,Zwrot
748,0,2023-07-13,Zrealizowane
749,5727,2024-10-20,Zwrot
750,3927,2024-01-07,Zrealizowane
751,992,2024-07-20,Zrealizowane
752,2719,2020-03-17,Anulowane
753,716,2024-04-24,Zrealizowane
754,2366,2024-01-05,Zrealizowane
755,0,2022-04-07,Zrealizowane
756,5999,2023-09-10,Anulowane
757,2429,2024-12-18,Odrzucone
758,3108,2021-11-28,Zrealizowane
759,2084,2024-05-24,Zwrot
760,3499,2024-06-30,Odrzucone
761,5825,2024-10-08,Anulowane
762,6512,2022-09-01,Zwrot
763,3506,2021-12-15,Zrealizowane
764,3130,2024-07-30,Anulowane
765,5069,2024-10-14,Zrealizowane
766,3343,2023-02-02,Zrealizowane
767,899,2024-07-07,Zrealizowane
768,1989,2023-03-24,Anulowane
769,2305,2024-12-28,Anulowane
770,0,2024-09-16,Zrealizowane
771,0,2021-12-21,Zrealizowane
772,5798,2024-11-16,Zrealizowane
773,934,2024-11-17,Zrealizowane
774,3812,2024-02-25,Anulowane
775,818,2024-11-25,Odrzucone
776,2439,2024-11-10,Zrealizowane
777,4118,2023-03-19,Zwrot
778,6690,2023-01-05,Zrealizowane
779,0,2020-06-16,Zrealizowane
780,3181,2024-12-28,Zrealizowane
781,998,2024-07-13,Zrealizowane
782,0,2021-05-11,Zrealizowane
783,6235,2023-10-10,Zrealizowane
784,6169,2024-02-08,Zrealizowane
785,4937,2023-12-03,Anulowane
786,5280,2022-12-08,Zrealizowane
787,5647,2024-08-12,Zrealizowane
788,2525,2024-05-25,Zrealizowane
789,0,2022-10-06,Odrzucone
790,3426,2024-01-28,Zrealizowane
791,1347,2020-11-24,Odrzucone
792,1573,2023-11-24,Zrealizowane
793,3322,2022-07-18,Zrealizowane
794,625,2024-04-08,Zrealizowane
795,3136,2022-06-04,Zrealizowane
796,5682,2022-02-03,Zrealizowane
797,0,2021-12-19,Zwrot
798,296,2023-03-18,Zrealizowane
799,5325,2024-12-14,Zrealizowane
800,2649,2021-10-03,Zrealizowane
801,21,2021-04-03,Zrealizowane
802,4709,2024-10-22,Zrealizowane
803,1289,2022-11-11,Zrealizowane
804,728,2024-12-22,Odrzucone
805,0,2021-06-11,Anulowane
806,5903,2022-02-25,Zrealizowane
807,6659,2022-09-17,Odrzucone
808,244,2023-05-06,Zrealizowane
809,5025,2024-04-23,Zrealizowane
810,0,2022-09-12,Odrzucone
811,1050,2024-11-12,Zrealizowane
812,3948,2024-12-28,Zrealizowane
813,4167,2024-05-14,Zrealizowane
814,0,2024-04-12,Zrealizowane
815,177,2024-11-25,Zwrot
816,1296,2024-09-09,Zrealizowane
817,6593,2023-09-16,Zrealizowane
818,0,2021-09-01,Zrealizowane
819,5171,2023-08-13,Zrealizowane
820,2730,2024-10-23,Zrealizowane
821,0,2020-06-27,Zrealizowane
822,4727,2022-02-25,Odrzucone
823,903,2024-11-27,Zrealizowane
824,6007,2024-09-17,Zrealizowane
825,5125,2021-12-12,Anulowane
826,6206,2024-11-15,Anulowane
827,2107,2024-10-29,Zrealizowane
828,0,2023-03-17,Zrealizowane
829,4493,2024-07-08,Anulowane
830,6204,2024-03-15,Zrealizowane
831,4031,2024-06-25,Zrealizowane
832,4544,2023-12-26,Zrealizowane
833,619,2022-08-24,Zrealizowane
834,0,2023-11-19,Anulowane
835,4526,2022-11-23,Anulowane
836,4056,2024-12-31,Zrealizowane
837,1957,2024-09-14,Zrealizowane
838,459,2024-03-12,Zrealizowane
839,0,2021-10-08,Odrzucone
840,1002,2021-11-22,Anulowane
841,0,2020-08-05,Anulowane
842,275,2024-12-28,Zrealizowane
843,0,2024-08-13,Zwrot
844,6606,2021-07-18,Zrealizowane
845,0,2021-08-09,Zrealizowane
846,5853,2024-10-05,Zwrot
847,6032,2022-02-17,Odrzucone
848,0,2024-03-05,Odrzucone
849,2268,2024-11-02,Zrealizowane
850,1625,2022-11-16,Zrealizowane
851,584,2024-11-03,Zrealizowane
852,4682,2024-11-03,Zrealizowane
853,3895,2024-12-04,Zrealizowane
854,0,2024-10-02,Anulowane
855,0,2022-03-26,Zrealizowane
856,0,2022-05-26,Zrealizowane
857,5265,2024-12-18,Zrealizowane
858,205,2024-08-12,Zrealizowane
859,0,2021-02-05,Zwrot
860,703,2023-06-23,Odrzucone
861,0,2022-07-02,Zrealizowane
862,4170,2024-10-16,Zrealizowane
863,6260,2023-08-28,Zrealizowane
864,1009,2024-01-17,Zrealizowane
865,805,2021-04-16,Zrealizowane
866,4594,2023-03-09,Zrealizowane
867,6599,2024-11-21,Zrealizowane
868,5271,2024-07-12,Odrzucone
869,256,2023-06-08,Zrealizowane
870,6803,2022-02-15,Zrealizowane
871,337,2024-12-11,Anulowane
872,0,2021-06-04,Zrealizowane
873,0,2022-11-21,Zrealizowane
874,3708,2022-03-03,Zrealizowane
875,141,2024-08-09,Zrealizowane
876,2712,2024-11-08,Zrealizowane
877,2322,2022-01-07,Anulowane
878,6734,2022-07-11,Zrealizowane
879,1419,2024-12-23,Zrealizowane
880,4019,2024-11-08,Zwrot
881,1845,2024-06-21,Odrzucone
882,0,2021-01-16,Zrealizowane
883,5236,2024-01-22,Zwrot
884,0,2024-05-17,Odrzucone
885,4481,2023-11-16,Zrealizowane
886,5865,2024-05-19,Anulowane
887,3780,2024-01-27,Zrealizowane
888,3795,2021-03-03,Zrealizowane
889,5945,2022-12-04,Zrealizowane
890,2303,2024-12-26,Anulowane
891,5172,2024-06-18,Zrealizowane
892,4373,2024-04-28,Zrealizowane
893,4103,2024-04-07,Zrealizowane
894,6915,2023-02-18,Zrealizowane
895,3829,2024-11-29,Zrealizowane
896,4122,2023-04-01,Zrealizowane
897,208,2024-07-23,Anulowane
898,0,2023-08-02,Zrealizowane
899,2475,2022-10-10,Zrealizowane
900,0,2024-05-07,Zrealizowane
901,6962,2024-11-23,Zwrot
902,0,2024-10-04,Zrealizowane
903,5949,2023-06-15,Zrealizowane
904,5412,2024-10-25,Zrealizowane
905,528,2022-01-31,Zrealizowane
906,5156,2023-03-08,Odrzucone
907,2095,2023-09-23,Zrealizowane
908,0,2024-04-20,Zrealizowane
909,1350,2022-09-30,Zrealizowane
910,4535,2023-10-23,Zrealizowane
911,3788,2024-11-21,Zrealizowane
912,3790,2023-07-12,Zrealizowane
913,0,2021-08-30,Zrealizowane
914,4956,2022-05-27,Zrealizowane
915,2003,2024-12-04,Zrealizowane
916,273,2024-02-18,Anulowane
917,2312,2024-12-19,Zrealizowane
918,0,2021-05-08,Odrzucone
919,386,2022-08-16,Zrealizowane
920,716,2024-06-28,Zrealizowane
921,848,2021-03-16,Zrealizowane
922,1244,2024-01-02,Zrealizowane
923,593,2024-12-22,Zrealizowane
924,5982,2021-09-25,Zwrot
925,0,2023-04-11,Zrealizowane
926,0,2020-06-12,Anulowane
927,698,2024-09-22,Zrealizowane
928,488,2024-02-21,Zwrot
929,1956,2024-02-05,Zrealizowane
930,0,2021-09-13,Zrealizowane
931,2134,2024-03-23,Zrealizowane
932,1724,2024-04-02,Zrealizowane
933,526,2024-09-01,Zwrot
934,4144,2023-08-23,Zrealizowane
935,5070,2022-06-28,Anulowane
936,2723,2022-03-06,Anulowane
937,1545,2024-10-03,Anulowane
938,0,2024-08-15,Zrealizowane
939,6364,2024-11-17,Zrealizowane
940,3754,2023-09-30,Zrealizowane
941,6903,2024-02-10,Zrealizowane
942,1626,2023-02-08,Zrealizowane
943,2870,2024-08-13,Odrzucone
944,1266,2023-09-20,Odrzucone
945,4792,2020-07-19,Zrealizowane
946,692,2024-10-29,Zrealizowane
947,0,2021-08-11,Odrzucone
948,4627,2021-11-26,Zrealizowane
949,3992,2024-02-12,Zrealizowane
950,2332,2024-05-02,Zrealizowane
951,863,2022-05-21,Zrealizowane
952,4663,2024-07-02,Zrealizowane
953,2923,2022-08-08,Zwrot
954,0,2024-02-24,Zrealizowane
955,5392,2023-10-03,Zrealizowane
956,4654,2024-12-11,Zrealizowane
957,6357,2023-07-11,Zrealizowane
958,4677,2021-06-27,Zrealizowane
959,472,2024-11-25,Odrzucone
960,4076,2021-12-05,Zrealizowane
961,3491,2024-05-02,Zrealizowane
962,4681,2024-07-24,Zrealizowane
963,6975,2024-06-21,Anulowane
964,3024,2024-08-04,Zrealizowane
965,4298,2023-09-10,Zrealizowane
966,5772,2024-12-04,Zrealizowane
967,3247,2023-07-22,Zrealizowane
968,6672,2023-02-17,Anulowane
969,1075,2024-12-05,Zrealizowane
970,1212,2024-09-20,Zrealizowane
971,6992,2024-04-19,Zrealizowane
972,5930,2024-10-29,Odrzucone
973,0,2022-12-26,Anulowane
974,6425,2024-12-24,Zrealizowane
975,0,2022-04-11,Zrealizowane
976,5310,2023-11-17,Anulowane
977,5553,2023-02-19,Zrealizowane
978,3721,2024-04-20,Zrealizowane
979,5979,2022-11-17,Zrealizowane
980,5998,2023-11-26,Anulowane
981,6168,2021-12-19,Zrealizowane
982,5010,2024-07-24,Zrealizowane
983,6588,2024-12-07,Zrealizowane
984,6449,2024-11-11,Zwrot
985,1851,2024-09-06,Anulowane
986,1593,2024-03-19,Zrealizowane
987,3806,2022-09-01,Zwrot
988,0,2024-06-11,Anulowane
989,0,2024-09-11,Anulowane
990,0,2021-08-13,Anulowane
991,0,2022-12-04,Anulowane
992,1234,2024-04-09,Zrealizowane
993,4208,2024-09-04,Odrzucone
994,6695,2024-05-24,Zrealizowane
995,5088,2024-03-29,Zrealizowane
996,0,2023-12-10,Odrzucone
997,2214,2024-12-25,Zrealizowane
998,1142,2024-07-13,Odrzucone
999,0,2023-07-18,Odrzucone
1000,6490,2024-12-08,Odrzucone
1001,1971,2021-02-06,Anulowane
1002,0,2022-06-02,Zwrot
1003,3251,2023-12-01,Anulowane
1004,1094,2024-02-12,Odrzucone
1005,6577,2024-07-02,Zrealizowane
1006,5528,2024-10-21,Zrealizowane
1007,0,2020-12-13,Zrealizowane
1008,3599,2024-09-28,Anulowane
1009,0,2023-02-14,Zrealizowane
1010,6638,2023-08-05,Zrealizowane
1011,0,2021-09-12,Odrzucone
1012,3309,2022-05-30,Odrzucone
1013,3614,2021-08-08,Zrealizowane
1014,3027,2023-09-20,Anulowane
1015,2336,2022-01-15,Odrzucone
1016,1779,2024-12-05,Zrealizowane
1017,2637,2022-06-03,Zrealizowane
1018,0,2021-11-05,Zwrot
1019,3716,2024-07-18,Zrealizowane
1020,0,2022-05-16,Anulowane
1021,378,2024-12-01,Anulowane
1022,857,2022-09-19,Zrealizowane
1023,2439,2022-08-08,Zwrot
1024,5626,2022-07-20,Zrealizowane
1025,6407,2022-04-04,Zrealizowane
1026,3069,2023-01-10,Zrealizowane
1027,0,2020-12-14,Zrealizowane
1028,0,2020-07-28,Zrealizowane
1029,5512,2023-11-24,Zrealizowane
1030,0,2023-08-08,Zrealizowane
1031,0,2021-08-16,Zrealizowane
1032,1749,2021-09-30,Anulowane
1033,2856,2022-06-05,Zrealizowane
1034,1509,2024-04-03,Zrealizowane
1035,5166,2024-12-16,Anulowane
1036,216,2023-10-26,Zrealizowane
1037,2968,2021-11-30,Zrealizowane
1038,3056,2024-09-14,Zrealizowane
1039,1481,2024-11-09,Zrealizowane
1040,367,2023-01-12,Zrealizowane
1041,627,2021-09-08,Anulowane
1042,0,2020-09-26,Odrzucone
1043,5394,2024-09-01,Zrealizowane
1044,1588,2022-06-14,Odrzucone
1045,0,2020-12-10,Zrealizowane
1046,4348,2021-11-24,Zwrot
1047,6010,2022-11-04,Anulowane
1048,0,2024-09-24,Zrealizowane
1049,1907,2024-04-01,Zrealizowane
1050,2374,2024-08-12,Zrealizowane
1051,2934,2020-08-23,Zrealizowane
1052,0,2023-04-03,Anulowane
1053,4294,2023-11-21,Zrealizowane
1054,0,2023-01-11,Zwrot
1055,1586,2024-12-15,Zwrot
1056,2771,2024-10-28,Zrealizowane
1057,3622,2024-06-01,Zrealizowane
1058,6530,2023-12-18,Zrealizowane
1059,368,2024-11-14,Anulowane
1060,2089,2024-12-19,Zrealizowane
1061,3862,2024-02-20,Zrealizowane
1062,3202,2024-08-12,Zrealizowane
1063,38,2020-04-27,Zrealizowane
1064,0,2024-11-28,Zrealizowane
1065,1862,2022-05-19,Zrealizowane
1066,3373,2022-06-06,Zrealizowane
1067,808,2024-08-21,Anulowane
1068,3914,2024-05-30,Zrealizowane
1069,5764,2023-10-26,Odrzucone
1070,2647,2022-08-27,Zrealizowane
1071,1826,2021-11-16,Zwrot
1072,0,2020-07-30,Zrealizowane
1073,2986,2023-10-26,Odrzucone
1074,404,2024-12-13,Odrzucone
1075,3936,2023-11-26,Odrzucone
1076,4240,2022-07-15,Zrealizowane
1077,3174,2024-03-04,Zrealizowane
1078,1956,2023-11-20,Odrzucone
1079,5702,2022-11-03,Zrealizowane
1080,3246,2024-08-28,Zwrot
1081,1176,2022-02-27,Zrealizowane
1082,1261,2021-11-02,Zrealizowane
1083,4682,2024-10-03,Zrealizowane
1084,3637,2024-12-28,Zrealizowane
1085,0,2023-11-30,Zrealizowane
1086,944,2024-10-17,Zrealizowane
1087,47,2021-12-07,Zrealizowane
1088,6286,2024-10-29,Zrealizowane
1089,0,2023-10-17,Zrealizowane
1090,0,2024-09-25,Zrealizowane
1091,4831,2021-06-12,Zrealizowane
1092,1218,2024-02-28,Zrealizowane
1093,0,2022-11-10,Odrzucone
1094,0,2021-07-16,Zrealizowane
1095,6064,2020-12-31,Odrzucone
1096,1049,2022-04-22,Zrealizowane
1097,6261,2023-05-08,Zrealizowane
1098,0,2021-06-07,Zrealizowane
1099,6115,2023-02-25,Zrealizowane
1100,3306,2024-12-01,Zrealizowane
1101,1722,2024-12-22,Zrealizowane
1102,0,2023-07-24,Zrealizowane
1103,0,2020-06-05,Zrealizowane
1104,0,2021-12-23,Zwrot
1105,0,2022-07-18,Zrealizowane
1106,43,2024-12-17,Zrealizowane
1107,0,2024-10-09,Zrealizowane
1108,0,2020-11-02,Zrealizowane
1109,0,2021-04-08,Odrzucone
1110,6192,2023-02-25,Zrealizowane
1111,1993,2023-01-09,Anulowane
1112,4851,2022-08-22,Zwrot
1113,5377,2022-01-20,Zrealizowane
1114,0,2024-09-27,Odrzucone
1115,4585,2024-04-21,Zwrot
1116,1408,2023-04-27,Zrealizowane
1117,5956,2022-03-31,Zrealizowane
1118,5705,2024-11-07,Zrealizowane
1119,0,2020-07-03,Zrealizowane
1120,2189,2024-08-04,Zrealizowane
1121,2205,2024-12-20,Zwrot
1122,2829,2024-06-25,Odrzucone
1123,6954,2021-09-29,Zrealizowane
1124,4996,2024-04-01,Zrealizowane
1125,3282,2024-05-26,Zrealizowane
1126,6667,2022-07-27,Zrealizowane
1127,5820,2024-05-04,Zrealizowane
1128,0,2024-02-20,Anulowane
1129,1664,2024-10-13,Zrealizowane
1130,3055,2024-10-20,Anulowane
1131,6408,2024-09-02,Odrzucone
1132,2961,2024-11-05,Zrealizowane
1133,5383,2024-10-18,Zrealizowane
1134,0,2021-07-09,Zrealizowane
1135,4474,2022-10-26,Zrealizowane
1136,3324,2024-08-20,Zrealizowane
1137,3771,2024-12-23,Zrealizowane
1138,3897,2023-12-01,Zrealizowane
1139,1213,2024-01-24,Zrealizowane
1140,333,2024-12-25,Anulowane
1141,1356,2024-10-10,Zrealizowane
1142,1501,2021-05-15,Zrealizowane
1143,2324,2024-11-23,Zrealizowane
1144,4392,2024-05-26,Zrealizowane
1145,3229,2020-08-20,Zrealizowane
1146,2721,2023-02-15,Zrealizowane
1147,5678,2024-12-08,Zrealizowane
1148,350,2024-08-11,Zrealizowane
1149,6572,2022-01-22,Zwrot
1150,3119,2024-11-19,Zrealizowane
1151,615,2024-11-30,Zwrot
1152,0,2023-08-14,Odrzucone
1153,4665,2023-03-23,Odrzucone
1154,2353,2024-10-02,Zrealizowane
1155,0,2021-03-07,Zrealizowane
1156,4384,2024-06-06,Zrealizowane
1157,6052,2024-01-27,Zrealizowane
1158,6557,2024-09-19,Zrealizowane
1159,5183,2023-12-07,Zrealizowane
1160,768,2024-12-04,Zrealizowane
1161,510,2022-12-26,Zwrot
1162,0,2020-01-20,Zrealizowane
1163,5613,2023-09-15,Anulowane
1164,3756,2024-01-26,Odrzucone
1165,890,2024-10-20,Zrealizowane
1166,2682,2024-02-18,Zrealizowane
1167,4219,2023-09-27,Zrealizowane
1168,4138,2024-06-17,Zrealizowane
1169,323,2022-07-15,Zrealizowane
1170,5497,2024-03-04,Zrealizowane
1171,4009,2022-02-08,Zrealizowane
1172,2744,2024-04-27,Zrealizowane
1173,528,2022-06-20,Zrealizowane
1174,464,2023-07-15,Zwrot
1175,2876,2024-08-20,Zwrot
1176,5531,2023-01-17,Zrealizowane
1177,1529,2024-08-18,Zrealizowane
1178,6850,2024-05-24,Zrealizowane
1179,222,2023-02-01,Zrealizowane
1180,1605,2024-02-19,Anulowane
1181,6536,2024-01-19,Zrealizowane
1182,6597,2024-09-25,Zrealizowane
1183,4537,2024-05-30,Anulowane
1184,29,2023-11-10,Zrealizowane
1185,666,2024-11-12,Zrealizowane
1186,4629,2021-07-14,Zrealizowane
1187,0,2022-02-19,Zrealizowane
1188,5607,2023-08-07,Zrealizowane
1189,155,2024-02-10,Zrealizowane
1190,0,2021-04-20,Zrealizowane
1191,5535,2024-10-23,Zrealizowane
1192,2521,2023-11-13,Zrealizowane
1193,5019,2021-08-16,Zrealizowane
1194,481,2024-12-01,Zrealizowane
1195,5453,2024-12-23,Zrealizowane
1196,2298,2024-06-20,Anulowane
1197,316,2023-11-05,Zrealizowane
1198,3829,2024-04-09,Zrealizowane
1199,296,2023-01-16,Zrealizowane
1200,3623,2024-12-06,Zrealizowane
1201,2243,2024-09-07,Zrealizowane
1202,0,2024-08-21,Zrealizowane
1203,0,2024-12-29,Zrealizowane
1204,6074,2024-09-30,Odrzucone
1205,1786,2024-05-13,Odrzucone
1206,5546,2021-11-17,Zrealizowane
1207,5109,2022-03-17,Zrealizowane
1208,6585,2023-01-25,Zrealizowane
1209,2755,2024-12-12,Zrealizowane
1210,2862,2022-09-10,Odrzucone
1211,6418,2024-11-30,Zrealizowane
1212,5731,2022-09-12,Zrealizowane
1213,0,2023-05-14,Odrzucone
1214,0,2023-07-01,Zrealizowane
1215,6068,2023-12-15,Zwrot
1216,5048,2024-08-24,Zwrot
1217,2427,2020-11-24,Zrealizowane
1218,4561,2024-08-15,Zrealizowane
1219,882,2022-10-01,Zrealizowane
1220,2508,2024-08-23,Zrealizowane
1221,3118,2022-07-27,Zrealizowane
1222,2524,2021-11-10,Anulowane
1223,6599,2023-10-22,Zrealizowane
1224,1230,2023-08-10,Zrealizowane
1225,1157,2024-07-10,Zrealizowane
1226,6412,2024-11-22,Zrealizowane
1227,0,2020-07-23,Zrealizowane
1228,0,2022-06-25,Zrealizowane
1229,781,2024-04-23,Zwrot
1230,4425,2024-12-10,Odrzucone
1231,0,2021-03-09,Zrealizowane
1232,6287,2024-03-02,Zwrot
1233,0,2021-11-08,Odrzucone
1234,4461,2023-05-28,Odrzucone
1235,4985,2023-04-09,Zrealizowane
1236,6391,2024-03-21,Zrealizowane
1237,609,2024-09-19,Anulowane
1238,5493,2023-12-07,Zrealizowane
1239,1528,2024-05-14,Zwrot
1240,5646,2024-12-10,Zrealizowane
1241,2705,2024-08-23,Zrealizowane
1242,6262,2022-04-07,Zrealizowane
1243,3950,2024-06-08,Zrealizowane
1244,4588,2021-10-28,Zrealizowane
1245,0,2020-12-28,Zwrot
1246,0,2021-09-04,Zrealizowane
1247,4045,2023-08-07,Zrealizowane
1248,1193,2024-06-04,Zrealizowane
1249,6687,2024-10-27,Zrealizowane
1250,4365,2024-03-21,Odrzucone
1251,0,2021-12-14,Zrealizowane
1252,2581,2024-12-12,Zrealizowane
1253,0,2022-04-08,Zrealizowane
1254,6813,2023-06-21,Zrealizowane
1255,4573,2023-09-20,Anulowane
1256,5967,2024-02-15,Odrzucone
1257,201,2024-01-14,Zrealizowane
1258,0,2021-04-08,Zrealizowane
1259,0,2022-11-21,Zwrot
1260,1935,2024-03-24,Zwrot
1261,1690,2024-11-17,Zrealizowane
1262,5895,2024-11-20,Zrealizowane
1263,4344,2023-10-13,Zrealizowane
1264,2718,2020-08-17,Zrealizowane
1265,2804,2023-11-11,Anulowane
1266,5457,2022-01-03,Zwrot
1267,5653,2023-08-25,Zrealizowane
1268,0,2023-06-17,Odrzucone
1269,5887,2023-12-31,Zrealizowane
1270,4440,2022-01-19,Zrealizowane
1271,4625,2024-04-15,Odrzucone
1272,3163,2024-01-30,Zrealizowane
1273,564,2024-01-16,Zrealizowane
1274,0,2022-08-26,Odrzucone
1275,1884,2024-10-13,Zrealizowane
1276,3446,2021-12-14,Zrealizowane
1277,1318,2023-11-04,Zrealizowane
1278,1990,2024-02-01,Zrealizowane
1279,6120,2024-06-19,Zrealizowane
1280,2624,2024-07-07,Zrealizowane
1281,6253,2020-09-14,Zrealizowane
1282,4010,2023-08-16,Anulowane
1283,0,2022-02-21,Zwrot
1284,5653,2023-06-12,Zwrot
1285,0,2023-05-11,Zrealizowane
1286,0,2022-09-07,Odrzucone
1287,331,2024-11-18,Zrealizowane
1288,0,2020-03-07,Zrealizowane
1289,1182,2022-11-15,Zrealizowane
1290,3583,2023-07-01,Odrzucone
1291,4502,2024-08-16,Zrealizowane
1292,0,2024-01-25,Odrzucone
1293,3871,2023-09-30,Zrealizowane
1294,4969,2023-11-10,Zwrot
1295,0,2022-07-28,Zrealizowane
1296,1814,2024-10-30,Odrzucone
1297,5617,2023-04-19,Odrzucone
1298,2225,2024-08-28,Zrealizowane
1299,4821,2024-04-25,Odrzucone
1300,4452,2023-08-20,Zwrot
1301,2980,2023-08-24,Zrealizowane
1302,4795,2024-04-12,Odrzucone
1303,1324,2024-09-21,Anulowane
1304,0,2022-07-10,Zrealizowane
1305,3380,2023-09-06,Zrealizowane
1306,4756,2024-03-04,Zrealizowane
1307,285,2023-03-01,Odrzucone
1308,4468,2020-06-29,Zrealizowane
1309,1583,2022-07-15,Zrealizowane
1310,0,2021-09-22,Odrzucone
1311,4540,2024-10-08,Zrealizowane
1312,3471,2023-01-08,Zrealizowane
1313,0,2023-06-04,Zrealizowane
1314,2933,2023-11-23,Zrealizowane
1315,1784,2024-09-23,Zrealizowane
1316,3367,2023-04-03,Zrealizowane
1317,5496,2022-10-10,Zrealizowane
1318,826,2021-10-23,Zrealizowane
1319,1136,2024-07-11,Zrealizowane
1320,2788,2023-04-11,Zrealizowane
1321,6492,2022-09-14,Zrealizowane
1322,6984,2024-01-22,Odrzucone
1323,81,2021-09-25,Odrzucone
1324,4305,2024-09-02,Anulowane
1325,2385,2024-07-08,Odrzucone
1326,0,2020-12-21,Anulowane
1327,3688,2022-06-04,Zrealizowane
1328,2593,2024-08-18,Zrealizowane
1329,6963,2023-11-23,Zrealizowane
1330,935,2023-12-16,Zrealizowane
1331,4332,2023-05-18,Zwrot
1332,4309,2021-04-16,Zrealizowane
1333,1141,2023-04-28,Zrealizowane
1334,875,2022-02-05,Zrealizowane
1335,678,2024-01-17,Odrzucone
1336,3422,2024-09-10,Zrealizowane
1337,5700,2022-08-03,Zwrot
1338,3479,2023-06-05,Odrzucone
1339,1554,2021-01-07,Odrzucone
1340,4889,2024-02-23,Zrealizowane
1341,6790,2023-07-24,Zrealizowane
1342,6118,2024-11-09,Odrzucone
1343,0,2022-04-11,Zrealizowane
1344,5208,2024-11-26,Zrealizowane
1345,0,2021-03-14,Zrealizowane
1346,2100,2023-11-11,Zrealizowane
1347,0,2023-08-09,Zrealizowane
1348,977,2021-12-13,Zrealizowane
1349,3793,2023-12-02,Zwrot
1350,6219,2024-06-14,Zrealizowane
1351,1528,2023-05-13,Zwrot
1352,4910,2024-04-14,Zwrot
1353,4372,2024-01-29,Zrealizowane
1354,88,2023-03-01,Odrzucone
1355,3988,2020-06-26,Zwrot
1356,2047,2023-07-05,Zrealizowane
1357,4104,2024-12-28,Zrealizowane
1358,724,2021-07-07,Zrealizowane
1359,3858,2024-11-07,Anulowane
1360,4716,2024-01-28,Zrealizowane
1361,6107,2024-01-01,Odrzucone
1362,1162,2023-06-13,Zwrot
1363,2325,2024-02-17,Zrealizowane
1364,4907,2024-09-14,Zrealizowane
1365,0,2020-05-29,Odrzucone
1366,831,2024-02-27,Odrzucone
1367,0,2020-07-28,Zrealizowane
1368,3870,2024-11-07,Zwrot
1369,3303,2024-12-14,Zrealizowane
1370,6031,2022-04-19,Zrealizowane
1371,146,2022-08-03,Zrealizowane
1372,47,2024-12-08,Zwrot
1373,0,2023-05-14,Zrealizowane
1374,2996,2024-05-29,Zrealizowane
1375,0,2020-10-16,Zrealizowane
1376,0,2020-01-04,Zrealizowane
1377,3456,2024-10-01,Zrealizowane
1378,2943,2024-09-18,Zrealizowane
1379,577,2023-10-07,Zrealizowane
1380,0,2022-04-12,Zrealizowane
1381,5173,2024-12-16,Zrealizowane
1382,835,2020-07-07,Odrzucone
1383,782,2024-04-26,Odrzucone
1384,6281,2023-09-01,Zrealizowane
1385,4928,2022-07-10,Zwrot
1386,0,2022-01-09,Zrealizowane
1387,1733,2023-09-12,Zwrot
1388,3079,2023-09-05,Zrealizowane
1389,6174,2022-05-10,Zrealizowane
1390,0,2020-06-06,Anulowane
1391,0,2020-10-28,Zrealizowane
1392,5974,2024-01-01,Anulowane
1393,6777,2022-11-21,Zwrot
1394,5470,2024-12-07,Zrealizowane
1395,3320,2024-11-08,Zrealizowane
1396,5985,2021-01-25,Zwrot
1397,1936,2023-09-05,Zrealizowane
1398,0,2021-12-02,Zrealizowane
1399,2019,2024-04-25,Zrealizowane
1400,0,2023-05-05,Zrealizowane
1401,2907,2024-11-20,Zrealizowane
1402,4944,2023-08-05,Odrzucone
1403,3826,2023-06-10,Zrealizowane
1404,0,2020-12-06,Zrealizowane
1405,3116,2024-06-28,Anulowane
1406,0,2020-01-04,Zrealizowane
1407,1030,2023-11-01,Zrealizowane
1408,1196,2022-11-26,Zrealizowane
1409,5593,2023-09-10,Zrealizowane
1410,4505,2021-10-11,Zrealizowane
1411,3790,2022-07-16,Zrealizowane
1412,2595,2023-07-05,Zrealizowane
1413,2348,2024-02-16,Zrealizowane
1414,0,2022-03-24,Zrealizowane
1415,0,2022-03-21,Zrealizowane
1416,9,2022-09-06,Zrealizowane
1417,0,2020-01-24,Zrealizowane
1418,1543,2024-02-27,Zwrot
1419,4354,2023-05-02,Odrzucone
1420,1678,2023-08-02,Zrealizowane
1421,1690,2024-12-19,Zrealizowane
1422,6915,2024-06-07,Odrzucone
1423,171,2021-10-06,Zwrot
1424,617,2023-02-17,Anulowane
1425,0,2022-11-07,Odrzucone
1426,1742,2023-07-06,Zrealizowane
1427,6733,2024-07-12,Odrzucone
1428,6242,2024-09-19,Zrealizowane
1429,1726,2023-11-02,Zrealizowane
1430,3618,2024-02-22,Zwrot
1431,0,2024-01-27,Anulowane
1432,2295,2024-12-31,Zwrot
1433,3487,2023-11-29,Zrealizowane
